trx_date,amount,currency,merchant_id,trx_date_ym
6/26/96,5686087,USD,eBay,1996-06
6/27/96,5986975,EUR,Apple,1996-06
6/28/96,5220856,RMB,Walmart,1996-06
6/29/96,2447519,USD,Costco,1996-06
6/30/96,999475,EUR,Target,1996-06
7/1/96,4308028,RMB,eBay,1996-07
7/2/96,1249649,USD,Apple,1996-07
7/3/96,4505033,EUR,Walmart,1996-07
7/4/96,5132725,RMB,Costco,1996-07
7/5/96,7960059,USD,Target,1996-07
7/6/96,8411472,EUR,eBay,1996-07
7/7/96,7286853,RMB,Apple,1996-07
7/8/96,8167167,USD,Walmart,1996-07
7/9/96,2471099,EUR,Costco,1996-07
7/10/96,2283676,RMB,Target,1996-07
7/11/96,132877,USD,eBay,1996-07
7/12/96,9250726,EUR,Apple,1996-07
7/13/96,8717551,RMB,Walmart,1996-07
7/14/96,3074472,USD,Costco,1996-07
7/15/96,1484982,EUR,Target,1996-07
7/16/96,5807279,RMB,eBay,1996-07
7/17/96,4348862,USD,Apple,1996-07
7/18/96,606580,EUR,Walmart,1996-07
7/19/96,9278655,RMB,Costco,1996-07
7/20/96,5002019,USD,Target,1996-07
7/21/96,5393901,EUR,eBay,1996-07
7/22/96,2222540,RMB,Apple,1996-07
7/23/96,6670767,USD,Walmart,1996-07
7/24/96,6096418,EUR,Costco,1996-07
7/25/96,6136398,RMB,Target,1996-07
7/26/96,5413433,USD,eBay,1996-07
7/27/96,5249203,EUR,Apple,1996-07
7/28/96,8416551,RMB,Walmart,1996-07
7/29/96,2114692,USD,Costco,1996-07
7/30/96,3683428,EUR,Target,1996-07
7/31/96,6481586,RMB,eBay,1996-07
8/1/96,6408733,USD,Apple,1996-08
8/2/96,2522777,EUR,Walmart,1996-08
8/3/96,4198838,RMB,Costco,1996-08
8/4/96,5016247,USD,Target,1996-08
8/5/96,202042,EUR,eBay,1996-08
8/6/96,5913399,RMB,Apple,1996-08
8/7/96,3136285,USD,Walmart,1996-08
8/8/96,2975773,EUR,Costco,1996-08
8/9/96,4167880,RMB,Target,1996-08
8/10/96,724291,USD,eBay,1996-08
8/11/96,9603028,EUR,Apple,1996-08
8/12/96,7529967,RMB,Walmart,1996-08
8/13/96,9592070,USD,Costco,1996-08
8/14/96,6830728,EUR,Target,1996-08
8/15/96,6371969,RMB,eBay,1996-08
8/16/96,3312445,USD,Apple,1996-08
8/17/96,8613998,EUR,Walmart,1996-08
8/18/96,5098527,RMB,Costco,1996-08
8/19/96,536045,USD,Target,1996-08
8/20/96,3048721,EUR,eBay,1996-08
8/21/96,1327020,RMB,Apple,1996-08
8/22/96,1367194,USD,Walmart,1996-08
8/23/96,2031708,EUR,Costco,1996-08
8/24/96,8712577,RMB,Target,1996-08
8/25/96,6743832,USD,eBay,1996-08
8/26/96,4744056,EUR,Apple,1996-08
8/27/96,4477877,RMB,Walmart,1996-08
8/28/96,6379383,USD,Costco,1996-08
8/29/96,1453387,EUR,Target,1996-08
8/30/96,5113395,RMB,eBay,1996-08
8/31/96,3894740,USD,Apple,1996-08
9/1/96,2284422,EUR,Walmart,1996-09
9/2/96,3809947,RMB,Costco,1996-09
9/3/96,5954625,USD,Target,1996-09
9/4/96,431130,EUR,eBay,1996-09
9/5/96,3047078,RMB,Apple,1996-09
9/6/96,9050138,USD,Walmart,1996-09
9/7/96,5287837,EUR,Costco,1996-09
9/8/96,6534461,RMB,Target,1996-09
9/9/96,3894187,USD,eBay,1996-09
9/10/96,5798608,EUR,Apple,1996-09
9/11/96,7925587,RMB,Walmart,1996-09
9/12/96,2086727,USD,Costco,1996-09
9/13/96,3327349,EUR,Target,1996-09
9/14/96,1306773,RMB,eBay,1996-09
9/15/96,5978510,USD,Apple,1996-09
9/16/96,7007044,EUR,Walmart,1996-09
9/17/96,1904568,RMB,Costco,1996-09
9/18/96,9964945,USD,Target,1996-09
9/19/96,3203195,EUR,eBay,1996-09
9/20/96,9767016,RMB,Apple,1996-09
9/21/96,1347585,USD,Walmart,1996-09
9/22/96,4019598,EUR,Costco,1996-09
9/23/96,4796106,RMB,Target,1996-09
9/24/96,855559,USD,eBay,1996-09
9/25/96,2869082,EUR,Apple,1996-09
9/26/96,6152048,RMB,Walmart,1996-09
9/27/96,9195851,USD,Costco,1996-09
9/28/96,2361789,EUR,Target,1996-09
9/29/96,7321656,RMB,eBay,1996-09
9/30/96,7914382,USD,Apple,1996-09
10/1/96,658068,EUR,Walmart,1996-10
10/2/96,3893522,RMB,Costco,1996-10
10/3/96,5535573,USD,Target,1996-10
10/4/96,646390,EUR,eBay,1996-10
10/5/96,4595695,RMB,Apple,1996-10
10/6/96,1245575,USD,Walmart,1996-10
10/7/96,573917,EUR,Costco,1996-10
10/8/96,7202753,RMB,Target,1996-10
10/9/96,9971844,USD,eBay,1996-10
10/10/96,778959,EUR,Apple,1996-10
10/11/96,2679713,RMB,Walmart,1996-10
10/12/96,7402358,USD,Costco,1996-10
10/13/96,1799368,EUR,Target,1996-10
10/14/96,7761538,RMB,eBay,1996-10
10/15/96,8743693,USD,Apple,1996-10
10/16/96,7319498,EUR,Walmart,1996-10
10/17/96,2400372,RMB,Costco,1996-10
10/18/96,1721151,USD,Target,1996-10
10/19/96,8435495,EUR,eBay,1996-10
10/20/96,7922550,RMB,Apple,1996-10
10/21/96,2787642,USD,Walmart,1996-10
10/22/96,149131,EUR,Costco,1996-10
10/23/96,3210719,RMB,Target,1996-10
10/24/96,3928205,USD,eBay,1996-10
10/25/96,4695977,EUR,Apple,1996-10
10/26/96,8656123,RMB,Walmart,1996-10
10/27/96,4496121,USD,Costco,1996-10
10/28/96,7305368,EUR,Target,1996-10
10/29/96,3018552,RMB,eBay,1996-10
10/30/96,2970033,USD,Apple,1996-10
10/31/96,400380,EUR,Walmart,1996-10
11/1/96,7889140,RMB,Costco,1996-11
11/2/96,3853526,USD,Target,1996-11
11/3/96,9003985,EUR,eBay,1996-11
11/4/96,8444571,RMB,Apple,1996-11
11/5/96,3216767,USD,Walmart,1996-11
11/6/96,6710053,EUR,Costco,1996-11
11/7/96,9235154,RMB,Target,1996-11
11/8/96,4376547,USD,eBay,1996-11
11/9/96,860702,EUR,Apple,1996-11
11/10/96,1040283,RMB,Walmart,1996-11
11/11/96,5573753,USD,Costco,1996-11
11/12/96,4223501,EUR,Target,1996-11
11/13/96,1255911,RMB,eBay,1996-11
11/14/96,7429962,USD,Apple,1996-11
11/15/96,2993544,EUR,Walmart,1996-11
11/16/96,2266764,RMB,Costco,1996-11
11/17/96,9356445,USD,Target,1996-11
11/18/96,7620770,EUR,eBay,1996-11
11/19/96,7136682,RMB,Apple,1996-11
11/20/96,1007806,USD,Walmart,1996-11
11/21/96,5338556,EUR,Costco,1996-11
11/22/96,5869172,RMB,Target,1996-11
11/23/96,284671,USD,eBay,1996-11
11/24/96,2128408,EUR,Apple,1996-11
11/25/96,1975060,RMB,Walmart,1996-11
11/26/96,3714463,USD,Costco,1996-11
11/27/96,9618100,EUR,Target,1996-11
11/28/96,2056928,RMB,eBay,1996-11
11/29/96,3382409,USD,Apple,1996-11
11/30/96,139087,EUR,Walmart,1996-11
12/1/96,8397832,RMB,Costco,1996-12
12/2/96,3078987,USD,Target,1996-12
12/3/96,5055318,EUR,eBay,1996-12
12/4/96,80848,RMB,Apple,1996-12
12/5/96,1565279,USD,Walmart,1996-12
12/6/96,7196905,EUR,Costco,1996-12
12/7/96,1369313,RMB,Target,1996-12
12/8/96,7392138,USD,eBay,1996-12
12/9/96,704493,EUR,Apple,1996-12
12/10/96,5323988,RMB,Walmart,1996-12
12/11/96,1580998,USD,Costco,1996-12
12/12/96,7250554,EUR,Target,1996-12
12/13/96,7208148,RMB,eBay,1996-12
12/14/96,6087970,USD,Apple,1996-12
12/15/96,3589797,EUR,Walmart,1996-12
12/16/96,2241271,RMB,Costco,1996-12
12/17/96,6491905,USD,Target,1996-12
12/18/96,2518844,EUR,eBay,1996-12
12/19/96,2519149,RMB,Apple,1996-12
12/20/96,5718815,USD,Walmart,1996-12
12/21/96,8984756,EUR,Costco,1996-12
12/22/96,5828588,RMB,Target,1996-12
12/23/96,903667,USD,eBay,1996-12
12/24/96,3718511,EUR,Apple,1996-12
12/25/96,7128657,RMB,Walmart,1996-12
12/26/96,2739956,USD,Costco,1996-12
12/27/96,8757120,EUR,Target,1996-12
12/28/96,1406534,RMB,eBay,1996-12
12/29/96,7221543,USD,Apple,1996-12
12/30/96,8526954,EUR,Walmart,1996-12
12/31/96,5269238,RMB,Costco,1996-12
1/1/97,2832978,USD,Target,1997-01
1/2/97,1457791,EUR,eBay,1997-01
1/3/97,8615628,RMB,Apple,1997-01
1/4/97,1823033,USD,Walmart,1997-01
1/5/97,8462952,EUR,Costco,1997-01
1/6/97,9485520,RMB,Target,1997-01
1/7/97,8145172,USD,eBay,1997-01
1/8/97,9406303,EUR,Apple,1997-01
1/9/97,5394999,RMB,Walmart,1997-01
1/10/97,35804,USD,Costco,1997-01
1/11/97,8420751,EUR,Target,1997-01
1/12/97,3273967,RMB,eBay,1997-01
1/13/97,3000437,USD,Apple,1997-01
1/14/97,9670360,EUR,Walmart,1997-01
1/15/97,9195158,RMB,Costco,1997-01
1/16/97,4653861,USD,Target,1997-01
1/17/97,4664208,EUR,eBay,1997-01
1/18/97,9862956,RMB,Apple,1997-01
1/19/97,377627,USD,Walmart,1997-01
1/20/97,9425935,EUR,Costco,1997-01
1/21/97,4397820,RMB,Target,1997-01
1/22/97,2062749,USD,eBay,1997-01
1/23/97,5879180,EUR,Apple,1997-01
1/24/97,1014519,RMB,Walmart,1997-01
1/25/97,4528798,USD,Costco,1997-01
1/26/97,6178599,EUR,Target,1997-01
1/27/97,3480536,RMB,eBay,1997-01
1/28/97,9899351,USD,Apple,1997-01
1/29/97,5110154,EUR,Walmart,1997-01
1/30/97,9890293,RMB,Costco,1997-01
1/31/97,2146090,USD,Target,1997-01
2/1/97,3837990,EUR,eBay,1997-02
2/2/97,3206443,RMB,Apple,1997-02
2/3/97,3127851,USD,Walmart,1997-02
2/4/97,446692,EUR,Costco,1997-02
2/5/97,6810062,RMB,Target,1997-02
2/6/97,3164377,USD,eBay,1997-02
2/7/97,5126456,EUR,Apple,1997-02
2/8/97,1182026,RMB,Walmart,1997-02
2/9/97,1727877,USD,Costco,1997-02
2/10/97,2576888,EUR,Target,1997-02
2/11/97,7797011,RMB,eBay,1997-02
2/12/97,1921284,USD,Apple,1997-02
2/13/97,5048283,EUR,Walmart,1997-02
2/14/97,3313866,RMB,Costco,1997-02
2/15/97,5220380,USD,Target,1997-02
2/16/97,738930,EUR,eBay,1997-02
2/17/97,123436,RMB,Apple,1997-02
2/18/97,3494657,USD,Walmart,1997-02
2/19/97,2431702,EUR,Costco,1997-02
2/20/97,8411487,RMB,Target,1997-02
2/21/97,6649747,USD,eBay,1997-02
2/22/97,3794872,EUR,Apple,1997-02
2/23/97,5771360,RMB,Walmart,1997-02
2/24/97,8524077,USD,Costco,1997-02
2/25/97,459053,EUR,Target,1997-02
2/26/97,4844745,RMB,eBay,1997-02
2/27/97,2444578,USD,Apple,1997-02
2/28/97,5292183,EUR,Walmart,1997-02
3/1/97,3698126,RMB,Costco,1997-03
3/2/97,7632563,USD,Target,1997-03
3/3/97,646613,EUR,eBay,1997-03
3/4/97,1903564,RMB,Apple,1997-03
3/5/97,6761579,USD,Walmart,1997-03
3/6/97,5687810,EUR,Costco,1997-03
3/7/97,9250509,RMB,Target,1997-03
3/8/97,6670753,USD,eBay,1997-03
3/9/97,8261637,EUR,Apple,1997-03
3/10/97,79711,RMB,Walmart,1997-03
3/11/97,7537719,USD,Costco,1997-03
3/12/97,1414184,EUR,Target,1997-03
3/13/97,5549246,RMB,eBay,1997-03
3/14/97,2629000,USD,Apple,1997-03
3/15/97,5368962,EUR,Walmart,1997-03
3/16/97,976132,RMB,Costco,1997-03
3/17/97,8831924,USD,Target,1997-03
3/18/97,6057043,EUR,eBay,1997-03
3/19/97,12428,RMB,Apple,1997-03
3/20/97,1078600,USD,Walmart,1997-03
3/21/97,2084702,EUR,Costco,1997-03
3/22/97,8868828,RMB,Target,1997-03
3/23/97,978612,USD,eBay,1997-03
3/24/97,8988371,EUR,Apple,1997-03
3/25/97,8277621,RMB,Walmart,1997-03
3/26/97,692209,USD,Costco,1997-03
3/27/97,6428659,EUR,Target,1997-03
3/28/97,5103178,RMB,eBay,1997-03
3/29/97,5916454,USD,Apple,1997-03
3/30/97,9334666,EUR,Walmart,1997-03
3/31/97,1126195,RMB,Costco,1997-03
4/1/97,6735231,USD,Target,1997-04
4/2/97,7922155,EUR,eBay,1997-04
4/3/97,1101298,RMB,Apple,1997-04
4/4/97,9264729,USD,Walmart,1997-04
4/5/97,9169196,EUR,Costco,1997-04
4/6/97,7604213,RMB,Target,1997-04
4/7/97,4157200,USD,eBay,1997-04
4/8/97,6896798,EUR,Apple,1997-04
4/9/97,3228495,RMB,Walmart,1997-04
4/10/97,3467301,USD,Costco,1997-04
4/11/97,3965961,EUR,Target,1997-04
4/12/97,8185833,RMB,eBay,1997-04
4/13/97,1101370,USD,Apple,1997-04
4/14/97,261821,EUR,Walmart,1997-04
4/15/97,4213341,RMB,Costco,1997-04
4/16/97,605049,USD,Target,1997-04
4/17/97,7755959,EUR,eBay,1997-04
4/18/97,7314817,RMB,Apple,1997-04
4/19/97,224771,USD,Walmart,1997-04
4/20/97,4097930,EUR,Costco,1997-04
4/21/97,1357769,RMB,Target,1997-04
4/22/97,8420737,USD,eBay,1997-04
4/23/97,4739966,EUR,Apple,1997-04
4/24/97,7727121,RMB,Walmart,1997-04
4/25/97,7608890,USD,Costco,1997-04
4/26/97,8992332,EUR,Target,1997-04
4/27/97,9746837,RMB,eBay,1997-04
4/28/97,9932110,USD,Apple,1997-04
4/29/97,5669926,EUR,Walmart,1997-04
4/30/97,7432114,RMB,Costco,1997-04
5/1/97,1780415,USD,Target,1997-05
5/2/97,8394251,EUR,eBay,1997-05
5/3/97,630509,RMB,Apple,1997-05
5/4/97,640785,USD,Walmart,1997-05
5/5/97,8540217,EUR,Costco,1997-05
5/6/97,9555430,RMB,Target,1997-05
5/7/97,9971989,USD,eBay,1997-05
5/8/97,5291914,EUR,Apple,1997-05
5/9/97,7467849,RMB,Walmart,1997-05
5/10/97,7459015,USD,Costco,1997-05
5/11/97,8109071,EUR,Target,1997-05
5/12/97,2967461,RMB,eBay,1997-05
5/13/97,8628028,USD,Apple,1997-05
5/14/97,7707913,EUR,Walmart,1997-05
5/15/97,8283561,RMB,Costco,1997-05
5/16/97,2022194,USD,Target,1997-05
5/17/97,2547448,EUR,eBay,1997-05
5/18/97,8224925,RMB,Apple,1997-05
5/19/97,721079,USD,Walmart,1997-05
5/20/97,2046448,EUR,Costco,1997-05
5/21/97,6354606,RMB,Target,1997-05
5/22/97,5034151,USD,eBay,1997-05
5/23/97,7312152,EUR,Apple,1997-05
5/24/97,5033885,RMB,Walmart,1997-05
5/25/97,192777,USD,Costco,1997-05
5/26/97,8408561,EUR,Target,1997-05
5/27/97,2443708,RMB,eBay,1997-05
5/28/97,1638774,USD,Apple,1997-05
5/29/97,3356895,EUR,Walmart,1997-05
5/30/97,9660124,RMB,Costco,1997-05
5/31/97,6263989,USD,Target,1997-05
6/1/97,3072340,EUR,eBay,1997-06
6/2/97,9057711,RMB,Apple,1997-06
6/3/97,7454536,USD,Walmart,1997-06
6/4/97,6635545,EUR,Costco,1997-06
6/5/97,5114796,RMB,Target,1997-06
6/6/97,3326079,USD,eBay,1997-06
6/7/97,8507193,EUR,Apple,1997-06
6/8/97,2968548,RMB,Walmart,1997-06
6/9/97,4318191,USD,Costco,1997-06
6/10/97,5158055,EUR,Target,1997-06
6/11/97,1728059,RMB,eBay,1997-06
6/12/97,5766690,USD,Apple,1997-06
6/13/97,335392,EUR,Walmart,1997-06
6/14/97,5656670,RMB,Costco,1997-06
6/15/97,4280036,USD,Target,1997-06
6/16/97,4593460,EUR,eBay,1997-06
6/17/97,4288230,RMB,Apple,1997-06
6/18/97,8314134,USD,Walmart,1997-06
6/19/97,2003046,EUR,Costco,1997-06
6/20/97,928731,RMB,Target,1997-06
6/21/97,1173749,USD,eBay,1997-06
6/22/97,3476217,EUR,Apple,1997-06
6/23/97,9653855,RMB,Walmart,1997-06
6/24/97,821174,USD,Costco,1997-06
6/25/97,5976489,EUR,Target,1997-06
6/26/97,261025,RMB,eBay,1997-06
6/27/97,5311568,USD,Apple,1997-06
6/28/97,4129394,EUR,Walmart,1997-06
6/29/97,2879577,RMB,Costco,1997-06
6/30/97,7043868,USD,Target,1997-06
7/1/97,4440840,EUR,eBay,1997-07
7/2/97,3119223,RMB,Apple,1997-07
7/3/97,6936298,USD,Walmart,1997-07
7/4/97,8643862,EUR,Costco,1997-07
7/5/97,5736605,RMB,Target,1997-07
7/6/97,1302636,USD,eBay,1997-07
7/7/97,6883460,EUR,Apple,1997-07
7/8/97,9052708,RMB,Walmart,1997-07
7/9/97,6425835,USD,Costco,1997-07
7/10/97,7162842,EUR,Target,1997-07
7/11/97,1994565,RMB,eBay,1997-07
7/12/97,5024659,USD,Apple,1997-07
7/13/97,6391970,EUR,Walmart,1997-07
7/14/97,9602388,RMB,Costco,1997-07
7/15/97,6226396,USD,Target,1997-07
7/16/97,1720238,EUR,eBay,1997-07
7/17/97,975030,RMB,Apple,1997-07
7/18/97,2494828,USD,Walmart,1997-07
7/19/97,7910716,EUR,Costco,1997-07
7/20/97,485112,RMB,Target,1997-07
7/21/97,5685038,USD,eBay,1997-07
7/22/97,8415215,EUR,Apple,1997-07
7/23/97,5147669,RMB,Walmart,1997-07
7/24/97,4567602,USD,Costco,1997-07
7/25/97,7775849,EUR,Target,1997-07
7/26/97,998900,RMB,eBay,1997-07
7/27/97,6680476,USD,Apple,1997-07
7/28/97,8851880,EUR,Walmart,1997-07
7/29/97,5792067,RMB,Costco,1997-07
7/30/97,8175571,USD,Target,1997-07
7/31/97,6217494,EUR,eBay,1997-07
8/1/97,6048422,RMB,Apple,1997-08
8/2/97,8894258,USD,Walmart,1997-08
8/3/97,3670291,EUR,Costco,1997-08
8/4/97,3537091,RMB,Target,1997-08
8/5/97,8358827,USD,eBay,1997-08
8/6/97,3232872,EUR,Apple,1997-08
8/7/97,788434,RMB,Walmart,1997-08
8/8/97,3695768,USD,Costco,1997-08
8/9/97,3827572,EUR,Target,1997-08
8/10/97,2885608,RMB,eBay,1997-08
8/11/97,3080126,USD,Apple,1997-08
8/12/97,7960184,EUR,Walmart,1997-08
8/13/97,4726545,RMB,Costco,1997-08
8/14/97,965765,USD,Target,1997-08
8/15/97,8254514,EUR,eBay,1997-08
8/16/97,9818502,RMB,Apple,1997-08
8/17/97,7446909,USD,Walmart,1997-08
8/18/97,4957062,EUR,Costco,1997-08
8/19/97,4815782,RMB,Target,1997-08
8/20/97,264716,USD,eBay,1997-08
8/21/97,3488236,EUR,Apple,1997-08
8/22/97,8958215,RMB,Walmart,1997-08
8/23/97,68119,USD,Costco,1997-08
8/24/97,2323517,EUR,Target,1997-08
8/25/97,408173,RMB,eBay,1997-08
8/26/97,2848845,USD,Apple,1997-08
8/27/97,3581981,EUR,Walmart,1997-08
8/28/97,7951676,RMB,Costco,1997-08
8/29/97,8207195,USD,Target,1997-08
8/30/97,9873106,EUR,eBay,1997-08
8/31/97,6582786,RMB,Apple,1997-08
9/1/97,171265,USD,Walmart,1997-09
9/2/97,4649318,EUR,Costco,1997-09
9/3/97,917593,RMB,Target,1997-09
9/4/97,4973186,USD,eBay,1997-09
9/5/97,976184,EUR,Apple,1997-09
9/6/97,5792518,RMB,Walmart,1997-09
9/7/97,8797147,USD,Costco,1997-09
9/8/97,2930368,EUR,Target,1997-09
9/9/97,3694832,RMB,eBay,1997-09
9/10/97,9144193,USD,Apple,1997-09
9/11/97,9216553,EUR,Walmart,1997-09
9/12/97,1336558,RMB,Costco,1997-09
9/13/97,8136558,USD,Target,1997-09
9/14/97,5193383,EUR,eBay,1997-09
9/15/97,2638165,RMB,Apple,1997-09
9/16/97,1471993,USD,Walmart,1997-09
9/17/97,9475649,EUR,Costco,1997-09
9/18/97,5628418,RMB,Target,1997-09
9/19/97,139885,USD,eBay,1997-09
9/20/97,7269118,EUR,Apple,1997-09
9/21/97,1115080,RMB,Walmart,1997-09
9/22/97,8817594,USD,Costco,1997-09
9/23/97,6041273,EUR,Target,1997-09
9/24/97,7097914,RMB,eBay,1997-09
9/25/97,5588978,USD,Apple,1997-09
9/26/97,2820294,EUR,Walmart,1997-09
9/27/97,1488456,RMB,Costco,1997-09
9/28/97,1936231,USD,Target,1997-09
9/29/97,3260721,EUR,eBay,1997-09
9/30/97,2588357,RMB,Apple,1997-09
10/1/97,9086571,USD,Walmart,1997-10
10/2/97,2002012,EUR,Costco,1997-10
10/3/97,6846561,RMB,Target,1997-10
10/4/97,4716990,USD,eBay,1997-10
10/5/97,1493678,EUR,Apple,1997-10
10/6/97,5513118,RMB,Walmart,1997-10
10/7/97,4308126,USD,Costco,1997-10
10/8/97,8084084,EUR,Target,1997-10
10/9/97,2208221,RMB,eBay,1997-10
10/10/97,571905,USD,Apple,1997-10
10/11/97,449430,EUR,Walmart,1997-10
10/12/97,3653193,RMB,Costco,1997-10
10/13/97,5320348,USD,Target,1997-10
10/14/97,9470043,EUR,eBay,1997-10
10/15/97,2858885,RMB,Apple,1997-10
10/16/97,1482074,USD,Walmart,1997-10
10/17/97,2756537,EUR,Costco,1997-10
10/18/97,3827299,RMB,Target,1997-10
10/19/97,7995900,USD,eBay,1997-10
10/20/97,517361,EUR,Apple,1997-10
10/21/97,9608956,RMB,Walmart,1997-10
10/22/97,4188622,USD,Costco,1997-10
10/23/97,2819493,EUR,Target,1997-10
10/24/97,7687352,RMB,eBay,1997-10
10/25/97,3476883,USD,Apple,1997-10
10/26/97,4537751,EUR,Walmart,1997-10
10/27/97,7050179,RMB,Costco,1997-10
10/28/97,53703,USD,Target,1997-10
10/29/97,427544,EUR,eBay,1997-10
10/30/97,2648638,RMB,Apple,1997-10
10/31/97,459134,USD,Walmart,1997-10
11/1/97,3068621,EUR,Costco,1997-11
11/2/97,5655546,RMB,Target,1997-11
11/3/97,5559584,USD,eBay,1997-11
11/4/97,2699515,EUR,Apple,1997-11
11/5/97,7447752,RMB,Walmart,1997-11
11/6/97,4554615,USD,Costco,1997-11
11/7/97,8081168,EUR,Target,1997-11
11/8/97,1852232,RMB,eBay,1997-11
11/9/97,8559578,USD,Apple,1997-11
11/10/97,7804212,EUR,Walmart,1997-11
11/11/97,6571229,RMB,Costco,1997-11
11/12/97,2644484,USD,Target,1997-11
11/13/97,2523860,EUR,eBay,1997-11
11/14/97,6950104,RMB,Apple,1997-11
11/15/97,6748228,USD,Walmart,1997-11
11/16/97,6393360,EUR,Costco,1997-11
11/17/97,2740209,RMB,Target,1997-11
11/18/97,4375869,USD,eBay,1997-11
11/19/97,6656827,EUR,Apple,1997-11
11/20/97,6362902,RMB,Walmart,1997-11
11/21/97,2775784,USD,Costco,1997-11
11/22/97,4809391,EUR,Target,1997-11
11/23/97,5914896,RMB,eBay,1997-11
11/24/97,6860526,USD,Apple,1997-11
11/25/97,9252799,EUR,Walmart,1997-11
11/26/97,4161249,RMB,Costco,1997-11
11/27/97,949886,USD,Target,1997-11
11/28/97,9911097,EUR,eBay,1997-11
11/29/97,4356966,RMB,Apple,1997-11
11/30/97,9343103,USD,Walmart,1997-11
12/1/97,8713216,EUR,Costco,1997-12
12/2/97,973357,RMB,Target,1997-12
12/3/97,2682930,USD,eBay,1997-12
12/4/97,3744995,EUR,Apple,1997-12
12/5/97,5683712,RMB,Walmart,1997-12
12/6/97,1586855,USD,Costco,1997-12
12/7/97,4133962,EUR,Target,1997-12
12/8/97,7486971,RMB,eBay,1997-12
12/9/97,4346576,USD,Apple,1997-12
12/10/97,9426673,EUR,Walmart,1997-12
12/11/97,2495195,RMB,Costco,1997-12
12/12/97,9927549,USD,Target,1997-12
12/13/97,8662374,EUR,eBay,1997-12
12/14/97,299246,RMB,Apple,1997-12
12/15/97,161873,USD,Walmart,1997-12
12/16/97,5599253,EUR,Costco,1997-12
12/17/97,674967,RMB,Target,1997-12
12/18/97,7647989,USD,eBay,1997-12
12/19/97,3244754,EUR,Apple,1997-12
12/20/97,6842727,RMB,Walmart,1997-12
12/21/97,3045831,USD,Costco,1997-12
12/22/97,5382995,EUR,Target,1997-12
12/23/97,841034,RMB,eBay,1997-12
12/24/97,3712340,USD,Apple,1997-12
12/25/97,7615644,EUR,Walmart,1997-12
12/26/97,3503124,RMB,Costco,1997-12
12/27/97,7564067,USD,Target,1997-12
12/28/97,6461823,EUR,eBay,1997-12
12/29/97,2746305,RMB,Apple,1997-12
12/30/97,5464599,USD,Walmart,1997-12
12/31/97,6998289,EUR,Costco,1997-12
1/1/98,5430224,RMB,Target,1998-01
1/2/98,1126425,USD,eBay,1998-01
1/3/98,8272020,EUR,Apple,1998-01
1/4/98,9867863,RMB,Walmart,1998-01
1/5/98,3594849,USD,Costco,1998-01
1/6/98,1184010,EUR,Target,1998-01
1/7/98,5270397,RMB,eBay,1998-01
1/8/98,8402148,USD,Apple,1998-01
1/9/98,3816633,EUR,Walmart,1998-01
1/10/98,9567804,RMB,Costco,1998-01
1/11/98,3341317,USD,Target,1998-01
1/12/98,4648416,EUR,eBay,1998-01
1/13/98,8123351,RMB,Apple,1998-01
1/14/98,6058994,USD,Walmart,1998-01
1/15/98,6587677,EUR,Costco,1998-01
1/16/98,4369440,RMB,Target,1998-01
1/17/98,3094797,USD,eBay,1998-01
1/18/98,2745406,EUR,Apple,1998-01
1/19/98,595237,RMB,Walmart,1998-01
1/20/98,9522630,USD,Costco,1998-01
1/21/98,353822,EUR,Target,1998-01
1/22/98,2067987,RMB,eBay,1998-01
1/23/98,4234416,USD,Apple,1998-01
1/24/98,6967359,EUR,Walmart,1998-01
1/25/98,9625302,RMB,Costco,1998-01
1/26/98,4846328,USD,Target,1998-01
1/27/98,5442506,EUR,eBay,1998-01
1/28/98,5033184,RMB,Apple,1998-01
1/29/98,9177520,USD,Walmart,1998-01
1/30/98,2476115,EUR,Costco,1998-01
1/31/98,3170096,RMB,Target,1998-01
2/1/98,8791403,USD,eBay,1998-02
2/2/98,341991,EUR,Apple,1998-02
2/3/98,9455785,RMB,Walmart,1998-02
2/4/98,5669717,USD,Costco,1998-02
2/5/98,5577748,EUR,Target,1998-02
2/6/98,5438839,RMB,eBay,1998-02
2/7/98,955632,USD,Apple,1998-02
2/8/98,3722155,EUR,Walmart,1998-02
2/9/98,7080197,RMB,Costco,1998-02
2/10/98,2432914,USD,Target,1998-02
2/11/98,9283176,EUR,eBay,1998-02
2/12/98,214003,RMB,Apple,1998-02
2/13/98,6535217,USD,Walmart,1998-02
2/14/98,8698381,EUR,Costco,1998-02
2/15/98,256031,RMB,Target,1998-02
2/16/98,6553858,USD,eBay,1998-02
2/17/98,2642673,EUR,Apple,1998-02
2/18/98,9172186,RMB,Walmart,1998-02
2/19/98,1131835,USD,Costco,1998-02
2/20/98,5426118,EUR,Target,1998-02
2/21/98,2682354,RMB,eBay,1998-02
2/22/98,1612127,USD,Apple,1998-02
2/23/98,6942165,EUR,Walmart,1998-02
2/24/98,7750685,RMB,Costco,1998-02
2/25/98,4098942,USD,Target,1998-02
2/26/98,6324323,EUR,eBay,1998-02
2/27/98,5691375,RMB,Apple,1998-02
2/28/98,7681598,USD,Walmart,1998-02
3/1/98,4666311,EUR,Costco,1998-03
3/2/98,3787745,RMB,Target,1998-03
3/3/98,1580482,USD,eBay,1998-03
3/4/98,8439803,EUR,Apple,1998-03
3/5/98,8863738,RMB,Walmart,1998-03
3/6/98,515924,USD,Costco,1998-03
